ID,문장,유형,극성,시제,확실성,label
TRAIN_07084,업계의 마지막 단계는 개인 맞춤형 식품이 될 것으로 예상됩니다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_10360,최소한 지상 드론 운용 인원이 늘어나면 조종사를 대체하게 된다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_01392,실제 공급 인력은 900명에 그칠 것으로 예상된다,예측형,긍정,과거,확실,예측형-긍정-과거-확실
TRAIN_09383,산업혁명 부문 인력 여유도는 283에 달할 것으로 예상된다,예측형,긍정,과거,불확실,예측형-긍정-과거-불확실
TRAIN_07274,관련 기업들의 증시 진입이 늘어날 전망이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_16254,실적 부진으로 수입 의무화가 이행되지 않을 가능성도 있다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_01501,다양한 NFT를 활용하여 전략적인 전략을 높일 계획입니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_02733,이에 따라 향후 이들 간 경쟁이 더욱 치열해질 것으로 보인다,예측형,미정,미래,불확실,예측형-미정-미래-불확실
TRAIN_06051,2조원에 달해 회복까지는 오랜 시간이 걸릴 것으로 예상된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_01421,확정된 의견은 향후 업데이트 계획 수립에 적극 참고할 수 있도록 한다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_12510,경북 서부내륙에는 5∼30mm 정도 소나기가 내릴 것으로 보인다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_14341,오는 15일부터 운영을 시작하며 8월 말 가산디지털매장이 추가될 예정이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_09237,성장하면서 맑고 화창한 날씨가 이어질 것으로 예상됩니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_11118,규모로 선정하여 교육과정을 보안기술단위로 세분화하여 운영할 예정입니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_01628,주요 지분을 만들어 보유하는 방식을 택할 것으로 보인다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_10263,예전보다 강하다는 점에서 정면승부가 예상된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_15577,프래시아 일렉트릭의 개발자들이 고민과 방법론을 공유할 예정이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
