ID,문장,유형,극성,시제,확실성,label
TRAIN_14425,남녀가 친구가 될 수 있나요,대화형,미정,미래,불확실,대화형-미정-미래-불확실
TRAIN_09409,관련된 모든 것에는 아버지의 기억이 있습니다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_04948,어떻게 CN2성진이 그런 성공을 거둘 수 있었을까,대화형,긍정,과거,확실,대화형-긍정-과거-확실
TRAIN_14044,노인 일자리 증가를 비판하는 것에 지겹지 않으신가요,대화형,부정,현재,불확실,대화형-부정-현재-불확실
TRAIN_11225,에이리 앞으로 국내 유통 계획이 있나요,대화형,미정,현재,불확실,대화형-미정-현재-불확실
TRAIN_03203,학력과 수련을 최대한 인정하는 제품을 유지합시다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_15500,속도가 빨라지면 자연스럽게 마무리 동작이 나옵니다,대화형,긍정,현재,불확실,대화형-긍정-현재-불확실
TRAIN_10770,투자자들이 얼마나 정확하고 투명한 정보를 얻고 있나요,대화형,긍정,현재,불확실,대화형-긍정-현재-불확실
TRAIN_06163,질병을 조기에 발견하기 위해서는 건강검진을 받아야 합니다,대화형,긍정,미래,확실,대화형-긍정-미래-확실
TRAIN_15839,B2C 전시 업체를 대상으로 개별 마케팅을 하고 있었습니다,대화형,긍정,과거,확실,대화형-긍정-과거-확실
TRAIN_16063,신천지 교회 집단 감염을 보자,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_08088,나중에 훨씬 더 많은 영화를 즐길 수 있습니다,대화형,긍정,미래,확실,대화형-긍정-미래-확실
TRAIN_15731,이제 코로나 이후 이야기가 조금씩 나오기 시작하고 있습니다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_06977,그때 상황을 한번 보자,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_00930,정말 인구가 절벽에 있는 대한민국 마지막 희망인가요,대화형,미정,미래,불확실,대화형-미정-미래-불확실
TRAIN_16509,다른 과제는 당분간 책상 옆으로 살짝 밀어서 오세요,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_14565,그렇다면 그중 가장 효과적인 온천은 무엇이었을까요,대화형,미정,과거,불확실,대화형-미정-과거-불확실
TRAIN_06124,나는 내 오해를 풀고 싶어,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_07080,그들은 전쟁에서 압도적인 우위를 점할 수 있었습니다,대화형,긍정,과거,확실,대화형-긍정-과거-확실
TRAIN_13959,방도 있으니 개인 식사를 원하시면 참고해 주세요,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_16225,왜 이 시스템을 만들었나요,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_14653,언론은 적이고 술 한잔 사서 착한 척합니다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_04191,퍼터 페이스를 열거나 닫는 단점을 수정할 수도 있습니다,대화형,긍정,미래,불확실,대화형-긍정-미래-불확실
TRAIN_02184,무모한 돈키호테인가요 아니면 용감한 영웅인가요,대화형,미정,현재,불확실,대화형-미정-현재-불확실
TRAIN_11337,매번 고객님들께 또 다른 서비스를 드려야 하는 것 아닌가요,대화형,미정,미래,불확실,대화형-미정-미래-불확실
TRAIN_14060,어떤 조치가 취해지고 있는지 보시고 아이디어를 얻으시길 바랍니다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_15248,적을 막으려니까 한심하지 않다고 어떻게 말할 수 있겠어요,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_08187,지난 6월경 SNS를 뜨겁게 달궜던 황금빛 화장실이요,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_07916,한국에서 투자가 얼마나 진행되었나요,대화형,긍정,과거,확실,대화형-긍정-과거-확실
TRAIN_13150,일을 벗어나는 것이 얼마나 어려웠다면 이 가상 주인공이 등장할까요,대화형,긍정,과거,불확실,대화형-긍정-과거-불확실
TRAIN_04468,왜 초기 단계에서 응답하지 못했습니까,대화형,긍정,과거,불확실,대화형-긍정-과거-불확실
TRAIN_13013,다 맞나요 수익률이 좋나요,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_09466,왜 이런 일이 일어났을까요,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_01290,직접 위치한 업체를 방문해서 만나보는 것입니다,대화형,긍정,미래,확실,대화형-긍정-미래-확실
TRAIN_12424,페이징 산업은 지금 전쟁과 같아요,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_05371,안전을 선택하게 만드는 미래 사회는 무엇일까요,대화형,미정,미래,불확실,대화형-미정-미래-불확실
TRAIN_05059,아직 AAA 브랜드를 모르는 고객님들이 많으십니다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_06537,들었는데 나를 돌아보게 하는 힘이 뭐야,대화형,긍정,현재,불확실,대화형-긍정-현재-불확실
TRAIN_15000,개인적으로 CES 2020은 대단하지 않았습니다,대화형,부정,과거,확실,대화형-부정-과거-확실
TRAIN_05202,봉준호 형의 진화를 20년째 보고 있어요,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_16231,펭귄들은 모두 흰 눈이 아닌 진흙으로 덮여 있었습니다,대화형,긍정,과거,확실,대화형-긍정-과거-확실
TRAIN_03110,후속 조치를 할 때 스틱을 따라 최대한 이동할 수 있습니다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_02943,오른쪽 리브를 누르는 것처럼 다운스윙하고 있음을 알려줍니다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_00215,한국의 P2E 게임 규정은 어떻게 보나요,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_07992,일단 이씨 사례부터 살펴보겠습니다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_09051,초당 819GBGBGB의 데이터를 처리할 수 있는 4세대 제품입니다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_03829,통계적으로 300석 중 30석을 가져가셔야 합니다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_14796,도로변에 조경식물로 키울 수 있는 곳이 얼마나 예뻤을까,대화형,긍정,현재,불확실,대화형-긍정-현재-불확실
TRAIN_15354,한국의 기업 사회 그리고 지금과 가까운 나라는 어느 쪽인가요,대화형,미정,현재,불확실,대화형-미정-현재-불확실
TRAIN_00431,임신부 확진자가 태아나 신생아에게 코로나19를 옮길 수 있을까,대화형,미정,미래,불확실,대화형-미정-미래-불확실
TRAIN_02419,공유하면 소비가 얼마나 증가할까요,대화형,미정,미래,불확실,대화형-미정-미래-불확실
TRAIN_16085,극자외선으로 미세한 무늬를 새기는 역할을 합니다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_11198,그의 철학과 통찰이 오늘 남이섬을 만들지 않았을까,대화형,긍정,현재,불확실,대화형-긍정-현재-불확실
TRAIN_14654,사망자가 유독 많은 중국은 왜 그럴까,대화형,미정,현재,불확실,대화형-미정-현재-불확실
TRAIN_16035,2013년부터 2019년까지 401K 수익률은 연간 949입니다,대화형,긍정,과거,불확실,대화형-긍정-과거-불확실
TRAIN_05777,애매한 두 가지와 애매한 두 가지 중 어떤 것을 설명해야 할까요,대화형,긍정,미래,불확실,대화형-긍정-미래-불확실
TRAIN_04155,이것으로 2020년 1월 31일에 디브리핑을 마치겠습니다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_13607,칼날을 잡고 있는 사람의 사정이 같지 않으니 어떻게 해야 할까요,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_04576,하지만 그곳을 생각하면 다르지 않을까요,대화형,미정,현재,불확실,대화형-미정-현재-불확실
TRAIN_11327,간단하고 명확하게 필수적인 필수품들을 정리합시다,대화형,긍정,현재,불확실,대화형-긍정-현재-불확실
TRAIN_02519,먼저 거울을 이용하여 주기적으로 물의 뒤쪽 뒤쪽과 머리의 안쪽을 살펴보세요,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_04705,볶음밥과 볶음밥이 비슷할 수 있지 않을까요,대화형,부정,현재,불확실,대화형-부정-현재-불확실
TRAIN_05143,바위에 누워서 일광욕을 할 수 있다면 얼마나 좋을까요,대화형,긍정,현재,불확실,대화형-긍정-현재-불확실
TRAIN_14935,추운 암흑에도 도움이 되고 산소가 없으면 완벽합니다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_16317,오래된 메이크업 예술로 인기를 끈 곳도 있습니다,대화형,긍정,현재,확실,대화형-긍정-현재-확실
